,Hora_Salida,Destino,Origen,Hora_Llegada,Desde,Name,Lat,Lon
0,01:15,YUL,MEX,07:25,4310,AMX,45.46561,-73.745299
1,06:01,DEN,MEX,15:12,4606,AMX,39.856121,-104.673641
2,06:01,JFK,MEX,14:30,26895,AMX,40.641235,-73.778263
3,06:01,LAS,MEX,14:14,5981,AMX,36.084026,-115.153889
4,06:01,LAX,MEX,10:15,6479,AMX,33.941562,-118.408412
5,06:01,MCO,MEX,15:26,18973,AMX,28.431205,-81.308008
6,06:01,MIA,MEX,16:01,25091,AMX,25.795814,-80.287169
7,06:01,ORD,MEX,15:45,10364,AMX,41.974166,-87.9073
8,06:01,SFO,MEX,10:50,9260,AMX,37.621313,-122.378988
9,06:30,CUN,MEX,10:05,7990,AMX,21.040358,-86.873455
10,06:30,DEN,MEX,15:12,4606,AMX,39.856121,-104.673641
11,06:30,JFK,MEX,14:30,26895,AMX,40.641235,-73.778263
12,06:30,LAS,MEX,12:25,5981,AMX,36.084026,-115.153889
13,06:30,LAX,MEX,11:10,6479,AMX,33.941562,-118.408412
14,06:30,ORD,MEX,16:18,17339,AMX,41.974166,-87.9073
15,06:30,SFO,MEX,16:05,9368,AMX,37.621313,-122.378988
16,07:00,DEN,MEX,14:27,4606,AMX,39.856121,-104.673641
17,07:00,JFK,MEX,14:30,18435,AMX,40.641235,-73.778263
18,07:00,LAS,MEX,12:25,6172,AMX,36.084026,-115.153889
19,07:00,LAX,MEX,11:10,6670,AMX,33.941562,-118.408412
20,07:00,MCO,MEX,15:26,12317,AMX,28.431205,-81.308008
21,07:00,MIA,MEX,16:01,10723,AMX,25.795814,-80.287169
22,07:00,ORD,MEX,14:25,9667,AMX,41.974166,-87.9073
23,07:00,SFO,MEX,16:05,9368,AMX,37.621313,-122.378988
24,07:10,MIA,MEX,11:30,24983,AMX,25.795814,-80.287169
25,07:15,JFK,MEX,13:00,9161,AMX,40.641235,-73.778263
26,07:20,DEN,MEX,17:38,6598,AMX,39.856121,-104.673641
27,07:20,LAS,MEX,14:14,10664,AMX,36.084026,-115.153889
28,07:20,LAX,MEX,09:25,6670,AMX,33.941562,-118.408412
29,07:20,SFO,MEX,14:27,9667,AMX,37.621313,-122.378988
30,07:30,CUN,MEX,10:56,6505,AMX,21.040358,-86.873455
31,07:30,JFK,MEX,18:17,27593,AMX,40.641235,-73.778263
32,07:30,LAX,MEX,22:40,31985,AMX,33.941562,-118.408412
33,08:00,CUN,MEX,11:34,6505,AMX,21.040358,-86.873455
34,08:00,JFK,MEX,18:17,27593,AMX,40.641235,-73.778263
35,08:00,LAS,MEX,12:25,9161,AMX,36.084026,-115.153889
36,08:00,LAX,MEX,16:09,23966,AMX,33.941562,-118.408412
37,08:00,MCO,MEX,20:01,33579,AMX,28.431205,-81.308008
38,08:40,JFK,MEX,21:45,16044,AMX,40.641235,-73.778263
39,09:00,LAS,MEX,11:28,9161,AMX,36.084026,-115.153889
40,09:00,LAX,MEX,16:09,13015,AMX,33.941562,-118.408412
41,09:00,ORD,MEX,13:25,9559,AMX,41.974166,-87.9073
42,09:00,SFO,MEX,12:11,9260,AMX,37.621313,-122.378988
43,09:05,DEN,MEX,19:14,14849,AMX,39.856121,-104.673641
44,09:05,JFK,MEX,17:35,27003,AMX,40.641235,-73.778263
45,09:05,MCO,MEX,17:28,18973,AMX,28.431205,-81.308008
46,09:05,MIA,MEX,17:03,25091,AMX,25.795814,-80.287169
47,09:05,ORD,MEX,17:06,10364,AMX,41.974166,-87.9073
48,09:05,SFO,MEX,19:30,10664,AMX,37.621313,-122.378988
49,09:15,MCO,MEX,13:30,12209,AMX,28.431205,-81.308008
50,09:20,JFK,MEX,15:20,9161,AMX,40.641235,-73.778263
51,09:25,CUN,MEX,13:04,7990,AMX,21.040358,-86.873455
52,09:25,JFK,MEX,18:17,27593,AMX,40.641235,-73.778263
53,09:25,LAX,MEX,18:12,32276,AMX,33.941562,-118.408412
54,09:25,ORD,MEX,21:47,28578,AMX,41.974166,-87.9073
55,09:35,DEN,MEX,17:38,6598,AMX,39.856121,-104.673641
56,09:35,LAX,MEX,12:03,6670,AMX,33.941562,-118.408412
57,09:35,SFO,MEX,16:32,9667,AMX,37.621313,-122.378988
58,10:00,JFK,MEX,22:32,28856,AMX,40.641235,-73.778263
59,10:00,MCO,MEX,01:05,9528,AMX,28.431205,-81.308008
60,10:00,ORD,MEX,20:38,13852,AMX,41.974166,-87.9073
61,10:05,JFK,MEX,22:34,13852,AMX,40.641235,-73.778263
62,10:20,HAV,MEX,14:05,10866,AMX,22.991455,-82.410321
63,10:35,CUN,MEX,14:05,7990,AMX,21.040358,-86.873455
64,10:35,LAX,MEX,18:12,32276,AMX,33.941562,-118.408412
65,10:35,ORD,MEX,21:47,28578,AMX,41.974166,-87.9073
66,10:40,LAX,MEX,17:58,24365,AMX,33.941562,-118.408412
67,11:00,MCO,MEX,01:05,9528,AMX,28.431205,-81.308008
68,11:05,JFK,MEX,22:32,28856,AMX,40.641235,-73.778263
69,11:05,LAX,MEX,16:05,23010,AMX,33.941562,-118.408412
70,11:05,MCO,MEX,00:07,12317,AMX,28.431205,-81.308008
71,11:05,ORD,MEX,20:09,9667,AMX,41.974166,-87.9073
72,11:30,CUN,MEX,14:55,5577,AMX,21.040358,-86.873455
73,11:30,DEN,MEX,22:05,28060,AMX,39.856121,-104.673641
74,11:30,LAS,MEX,21:21,31886,AMX,36.084026,-115.153889
75,11:30,LAX,MEX,18:12,31877,AMX,33.941562,-118.408412
76,11:30,MCO,MEX,22:58,33579,AMX,28.431205,-81.308008
77,11:30,SFO,MEX,23:50,30152,AMX,37.621313,-122.378988
78,11:50,DEN,MEX,19:14,14849,AMX,39.856121,-104.673641
79,11:50,JFK,MEX,20:10,18435,AMX,40.641235,-73.778263
80,11:50,MCO,MEX,20:01,12317,AMX,28.431205,-81.308008
81,11:50,MIA,MEX,00:35,25091,AMX,25.795814,-80.287169
82,11:50,ORD,MEX,20:09,9667,AMX,41.974166,-87.9073
83,11:50,SFO,MEX,22:37,10664,AMX,37.621313,-122.378988
84,12:05,MIA,MEX,16:20,8424,AMX,25.795814,-80.287169
85,12:25,CUN,MEX,15:50,5577,AMX,21.040358,-86.873455
86,12:25,JFK,MEX,23:55,27701,AMX,40.641235,-73.778263
87,12:25,MCO,MEX,00:07,33579,AMX,28.431205,-81.308008
88,12:30,LAS,MEX,14:35,6172,AMX,36.084026,-115.153889
89,12:30,LAX,MEX,18:18,13015,AMX,33.941562,-118.408412
90,12:35,LAX,MEX,17:58,24365,AMX,33.941562,-118.408412
91,12:40,DEN,MEX,22:05,29315,AMX,39.856121,-104.673641
92,12:40,LAS,MEX,21:21,31387,AMX,36.084026,-115.153889
93,12:40,LAX,MEX,21:20,23118,AMX,33.941562,-118.408412
94,12:40,SFO,MEX,23:50,25349,AMX,37.621313,-122.378988
95,13:00,CUN,MEX,20:55,8192,AMX,21.040358,-86.873455
96,13:15,JFK,MEX,22:32,32981,AMX,40.641235,-73.778263
97,13:15,LAX,MEX,22:40,19491,AMX,33.941562,-118.408412
