,Hora_Salida,Destino,Origen,Hora_Llegada,Desde,Name,Lat,Lon
0,01:15,YUL,MEX,07:25,4337,AMX,45.46561,-73.745299
1,06:01,DEN,MEX,15:12,4636,AMX,39.856121,-104.673641
2,06:01,JFK,MEX,14:30,27222,AMX,40.641235,-73.778263
3,06:01,LAS,MEX,14:14,5721,AMX,36.084026,-115.153889
4,06:01,LAX,MEX,10:15,6415,AMX,33.941562,-118.408412
5,06:01,MCO,MEX,15:26,19124,AMX,28.431205,-81.308008
6,06:01,MIA,MEX,16:01,25293,AMX,25.795814,-80.287169
7,06:01,ORD,MEX,15:45,17476,AMX,41.974166,-87.9073
8,06:01,SFO,MEX,10:50,9329,AMX,37.621313,-122.378988
9,06:30,CUN,MEX,10:05,7990,AMX,21.040358,-86.873455
10,06:30,DEN,MEX,15:12,4636,AMX,39.856121,-104.673641
11,06:30,JFK,MEX,14:30,27222,AMX,40.641235,-73.778263
12,06:30,LAS,MEX,12:25,5721,AMX,36.084026,-115.153889
13,06:30,LAX,MEX,11:10,6415,AMX,33.941562,-118.408412
14,06:30,ORD,MEX,16:18,17476,AMX,41.974166,-87.9073
15,06:30,SFO,MEX,16:05,9438,AMX,37.621313,-122.378988
16,07:00,DEN,MEX,14:27,4636,AMX,39.856121,-104.673641
17,07:00,JFK,MEX,14:30,8534,AMX,40.641235,-73.778263
18,07:00,LAS,MEX,12:25,6214,AMX,36.084026,-115.153889
19,07:00,LAX,MEX,11:10,6415,AMX,33.941562,-118.408412
20,07:00,MCO,MEX,15:26,9599,AMX,28.431205,-81.308008
21,07:00,MIA,MEX,16:01,8595,AMX,25.795814,-80.287169
22,07:00,ORD,MEX,14:25,9438,AMX,41.974166,-87.9073
23,07:00,SFO,MEX,16:05,9438,AMX,37.621313,-122.378988
24,07:10,MIA,MEX,11:30,19758,AMX,25.795814,-80.287169
25,07:15,JFK,MEX,13:00,9228,AMX,40.641235,-73.778263
26,07:20,DEN,MEX,17:38,7047,AMX,39.856121,-104.673641
27,07:20,LAS,MEX,14:14,10744,AMX,36.084026,-115.153889
28,07:20,LAX,MEX,09:25,6415,AMX,33.941562,-118.408412
29,07:20,SFO,MEX,14:27,9438,AMX,37.621313,-122.378988
30,07:30,CUN,MEX,10:56,6041,AMX,21.040358,-86.873455
31,07:30,JFK,MEX,18:17,27816,AMX,40.641235,-73.778263
32,07:30,LAX,MEX,22:40,32245,AMX,33.941562,-118.408412
33,08:00,CUN,MEX,11:34,6041,AMX,21.040358,-86.873455
34,08:00,JFK,MEX,18:17,27816,AMX,40.641235,-73.778263
35,08:00,LAS,MEX,12:25,9228,AMX,36.084026,-115.153889
36,08:00,LAX,MEX,16:09,24159,AMX,33.941562,-118.408412
37,08:00,MCO,MEX,20:01,33853,AMX,28.431205,-81.308008
38,08:40,JFK,MEX,21:45,13959,AMX,40.641235,-73.778263
39,09:00,LAS,MEX,11:28,9228,AMX,36.084026,-115.153889
40,09:00,LAX,MEX,16:09,13116,AMX,33.941562,-118.408412
41,09:00,ORD,MEX,13:25,9329,AMX,41.974166,-87.9073
42,09:00,SFO,MEX,12:11,9329,AMX,37.621313,-122.378988
43,09:05,DEN,MEX,19:14,14965,AMX,39.856121,-104.673641
44,09:05,JFK,MEX,17:35,27222,AMX,40.641235,-73.778263
45,09:05,MCO,MEX,17:28,19124,AMX,28.431205,-81.308008
46,09:05,MIA,MEX,17:03,25293,AMX,25.795814,-80.287169
47,09:05,ORD,MEX,17:06,13959,AMX,41.974166,-87.9073
48,09:05,SFO,MEX,19:30,10443,AMX,37.621313,-122.378988
49,09:15,MCO,MEX,13:30,12304,AMX,28.431205,-81.308008
50,09:20,JFK,MEX,15:20,9228,AMX,40.641235,-73.778263
51,09:25,CUN,MEX,13:04,7990,AMX,21.040358,-86.873455
52,09:25,JFK,MEX,18:17,27816,AMX,40.641235,-73.778263
53,09:25,LAX,MEX,18:12,32539,AMX,33.941562,-118.408412
54,09:25,ORD,MEX,21:47,29212,AMX,41.974166,-87.9073
55,09:35,DEN,MEX,17:38,14965,AMX,39.856121,-104.673641
56,09:35,LAX,MEX,12:03,7018,AMX,33.941562,-118.408412
57,09:35,SFO,MEX,16:32,9438,AMX,37.621313,-122.378988
58,10:00,JFK,MEX,22:32,33250,AMX,40.641235,-73.778263
59,10:00,MCO,MEX,01:05,5681,AMX,28.431205,-81.308008
60,10:00,ORD,MEX,20:38,17476,AMX,41.974166,-87.9073
61,10:05,JFK,MEX,22:34,16170,AMX,40.641235,-73.778263
62,10:20,HAV,MEX,14:05,10948,AMX,22.991455,-82.410321
63,10:35,CUN,MEX,14:05,7990,AMX,21.040358,-86.873455
64,10:35,LAX,MEX,18:12,32539,AMX,33.941562,-118.408412
65,10:35,ORD,MEX,21:47,29212,AMX,41.974166,-87.9073
66,10:40,LAX,MEX,17:58,24561,AMX,33.941562,-118.408412
