,Hora_Salida,Destino,Origen,Hora_Llegada,Desde,Name,Lat,Lon
0,01:15,YUL,MEX,07:25,4381,AMX,45.46561,-73.745299
1,06:01,DEN,MEX,15:12,4683,AMX,39.856121,-104.673641
2,06:01,JFK,MEX,14:30,23901,AMX,40.641235,-73.778263
3,06:01,LAS,MEX,14:14,12911,AMX,36.084026,-115.153889
4,06:01,LAX,MEX,10:15,6488,AMX,33.941562,-118.408412
5,06:01,MCO,MEX,15:26,19368,AMX,28.431205,-81.308008
6,06:01,MIA,MEX,16:01,28676,AMX,25.795814,-80.287169
7,06:01,ORD,MEX,15:45,10569,AMX,41.974166,-87.9073
8,06:01,SFO,MEX,10:50,9440,AMX,37.621313,-122.378988
9,06:30,CUN,MEX,10:05,7990,AMX,21.040358,-86.873455
10,06:30,DEN,MEX,15:12,4683,AMX,39.856121,-104.673641
11,06:30,JFK,MEX,14:30,23901,AMX,40.641235,-73.778263
12,06:30,LAS,MEX,12:25,6284,AMX,36.084026,-115.153889
13,06:30,LAX,MEX,11:10,6488,AMX,33.941562,-118.408412
14,06:30,ORD,MEX,16:18,17698,AMX,41.974166,-87.9073
15,06:30,SFO,MEX,16:05,9550,AMX,37.621313,-122.378988
16,07:00,DEN,MEX,14:27,4683,AMX,39.856121,-104.673641
17,07:00,JFK,MEX,14:30,8634,AMX,40.641235,-73.778263
18,07:00,LAS,MEX,12:25,6284,AMX,36.084026,-115.153889
19,07:00,LAX,MEX,11:10,6488,AMX,33.941562,-118.408412
20,07:00,MCO,MEX,15:26,5742,AMX,28.431205,-81.308008
21,07:00,MIA,MEX,16:01,5131,AMX,25.795814,-80.287169
22,07:00,ORD,MEX,14:25,9550,AMX,41.974166,-87.9073
23,07:00,SFO,MEX,16:05,9550,AMX,37.621313,-122.378988
24,07:10,MIA,MEX,11:30,20011,AMX,25.795814,-80.287169
25,07:15,JFK,MEX,13:00,9338,AMX,40.641235,-73.778263
26,07:20,DEN,MEX,17:38,7412,AMX,39.856121,-104.673641
27,07:20,LAS,MEX,14:14,10874,AMX,36.084026,-115.153889
28,07:20,LAX,MEX,09:25,6488,AMX,33.941562,-118.408412
29,07:20,SFO,MEX,14:27,9550,AMX,37.621313,-122.378988
30,07:30,CUN,MEX,10:56,6041,AMX,21.040358,-86.873455
31,07:30,JFK,MEX,18:17,28179,AMX,40.641235,-73.778263
32,07:30,LAX,MEX,22:40,33075,AMX,33.941562,-118.408412
33,08:00,CUN,MEX,11:34,5577,AMX,21.040358,-86.873455
34,08:00,JFK,MEX,18:17,28179,AMX,40.641235,-73.778263
35,08:00,LAS,MEX,12:25,10764,AMX,36.084026,-115.153889
36,08:00,LAX,MEX,16:09,24471,AMX,33.941562,-118.408412
37,08:00,MCO,MEX,20:01,34297,AMX,28.431205,-81.308008
38,08:40,JFK,MEX,21:45,14133,AMX,40.641235,-73.778263
39,09:00,LAS,MEX,11:28,9338,AMX,36.084026,-115.153889
40,09:00,LAX,MEX,16:09,13278,AMX,33.941562,-118.408412
41,09:00,ORD,MEX,13:25,9440,AMX,41.974166,-87.9073
42,09:00,SFO,MEX,12:11,9440,AMX,37.621313,-122.378988
43,09:05,DEN,MEX,19:14,16679,AMX,39.856121,-104.673641
44,09:05,JFK,MEX,17:35,27575,AMX,40.641235,-73.778263
45,09:05,MCO,MEX,17:28,19368,AMX,28.431205,-81.308008
46,09:05,MIA,MEX,17:03,25620,AMX,25.795814,-80.287169
47,09:05,ORD,MEX,17:06,14133,AMX,41.974166,-87.9073
48,09:05,SFO,MEX,19:30,10569,AMX,37.621313,-122.378988
49,09:15,MCO,MEX,13:30,12455,AMX,28.431205,-81.308008
50,09:20,JFK,MEX,15:20,9338,AMX,40.641235,-73.778263
51,09:25,CUN,MEX,13:04,7990,AMX,21.040358,-86.873455
52,09:25,JFK,MEX,18:17,28179,AMX,40.641235,-73.778263
53,09:25,LAX,MEX,18:12,32965,AMX,33.941562,-118.408412
54,09:25,ORD,MEX,21:47,29184,AMX,41.974166,-87.9073
55,09:35,DEN,MEX,17:38,16679,AMX,39.856121,-104.673641
56,09:35,LAX,MEX,12:03,6488,AMX,33.941562,-118.408412
57,09:35,SFO,MEX,16:32,9550,AMX,37.621313,-122.378988
58,10:00,MCO,MEX,01:05,9713,AMX,28.431205,-81.308008
59,10:00,ORD,MEX,20:38,25743,AMX,41.974166,-87.9073
60,10:05,JFK,MEX,22:34,14133,AMX,40.641235,-73.778263
61,10:20,HAV,MEX,14:05,8210,AMX,22.991455,-82.410321
62,10:35,CUN,MEX,14:05,7990,AMX,21.040358,-86.873455
63,10:35,LAX,MEX,18:12,32965,AMX,33.941562,-118.408412
64,10:35,ORD,MEX,21:47,29184,AMX,41.974166,-87.9073
65,10:40,LAX,MEX,17:58,24471,AMX,33.941562,-118.408412
66,11:00,MCO,MEX,01:05,9713,AMX,28.431205,-81.308008
67,11:05,LAX,MEX,16:05,23820,AMX,33.941562,-118.408412
68,11:05,MCO,MEX,00:07,19368,AMX,28.431205,-81.308008
