,Hora_Salida,Destino,Origen,Hora_Llegada,Desde,Name,Lat,Lon
0,01:15,YUL,MEX,07:25,4326,AMX,45.46561,-73.745299
1,06:01,DEN,MEX,15:12,4622,AMX,39.856121,-104.673641
2,06:01,JFK,MEX,14:30,27019,AMX,40.641235,-73.778263
3,06:01,LAS,MEX,14:14,6304,AMX,36.084026,-115.153889
4,06:01,LAX,MEX,10:15,6396,AMX,33.941562,-118.408412
5,06:01,MCO,MEX,15:26,19057,AMX,28.431205,-81.308008
6,06:01,MIA,MEX,16:01,28208,AMX,25.795814,-80.287169
7,06:01,ORD,MEX,15:45,17416,AMX,41.974166,-87.9073
8,06:01,SFO,MEX,10:50,9299,AMX,37.621313,-122.378988
9,06:30,CUN,MEX,10:05,7990,AMX,21.040358,-86.873455
10,06:30,DEN,MEX,15:12,4622,AMX,39.856121,-104.673641
11,06:30,JFK,MEX,14:30,27019,AMX,40.641235,-73.778263
12,06:30,LAS,MEX,12:25,6196,AMX,36.084026,-115.153889
13,06:30,LAX,MEX,11:10,6396,AMX,33.941562,-118.408412
14,06:30,ORD,MEX,16:18,17416,AMX,41.974166,-87.9073
15,06:30,SFO,MEX,16:05,9407,AMX,37.621313,-122.378988
16,07:00,DEN,MEX,14:27,4622,AMX,39.856121,-104.673641
17,07:00,JFK,MEX,14:30,16114,AMX,40.641235,-73.778263
18,07:00,LAS,MEX,12:25,6196,AMX,36.084026,-115.153889
19,07:00,LAX,MEX,11:10,6396,AMX,33.941562,-118.408412
20,07:00,MCO,MEX,15:26,10769,AMX,28.431205,-81.308008
21,07:00,MIA,MEX,16:01,9206,AMX,25.795814,-80.287169
22,07:00,ORD,MEX,14:25,9407,AMX,41.974166,-87.9073
23,07:00,SFO,MEX,16:05,9407,AMX,37.621313,-122.378988
24,07:10,MIA,MEX,11:30,27319,AMX,25.795814,-80.287169
25,07:15,JFK,MEX,13:00,9199,AMX,40.641235,-73.778263
26,07:20,DEN,MEX,17:38,7025,AMX,39.856121,-104.673641
27,07:20,LAS,MEX,14:14,10708,AMX,36.084026,-115.153889
28,07:20,LAX,MEX,09:25,6396,AMX,33.941562,-118.408412
29,07:20,SFO,MEX,14:27,9407,AMX,37.621313,-122.378988
30,07:30,CUN,MEX,10:56,6041,AMX,21.040358,-86.873455
31,07:30,JFK,MEX,18:17,27720,AMX,40.641235,-73.778263
32,07:30,LAX,MEX,22:40,32132,AMX,33.941562,-118.408412
33,08:00,CUN,MEX,11:34,6041,AMX,21.040358,-86.873455
34,08:00,JFK,MEX,18:17,27720,AMX,40.641235,-73.778263
35,08:00,LAS,MEX,12:25,9199,AMX,36.084026,-115.153889
36,08:00,LAX,MEX,16:09,24076,AMX,33.941562,-118.408412
37,08:00,MCO,MEX,20:01,33734,AMX,28.431205,-81.308008
38,08:40,JFK,MEX,21:45,16114,AMX,40.641235,-73.778263
39,09:00,LAS,MEX,11:28,9199,AMX,36.084026,-115.153889
40,09:00,LAX,MEX,16:09,13071,AMX,33.941562,-118.408412
41,09:00,ORD,MEX,13:25,9299,AMX,41.974166,-87.9073
42,09:00,SFO,MEX,12:11,9299,AMX,37.621313,-122.378988
43,09:05,DEN,MEX,19:14,14913,AMX,39.856121,-104.673641
44,09:05,JFK,MEX,17:35,27127,AMX,40.641235,-73.778263
45,09:05,MCO,MEX,17:28,19057,AMX,28.431205,-81.308008
46,09:05,MIA,MEX,17:03,25205,AMX,25.795814,-80.287169
47,09:05,ORD,MEX,17:06,13912,AMX,41.974166,-87.9073
48,09:05,SFO,MEX,19:30,10409,AMX,37.621313,-122.378988
49,09:15,MCO,MEX,13:30,12262,AMX,28.431205,-81.308008
50,09:20,JFK,MEX,15:20,9199,AMX,40.641235,-73.778263
51,09:25,CUN,MEX,13:04,7990,AMX,21.040358,-86.873455
52,09:25,JFK,MEX,18:17,27720,AMX,40.641235,-73.778263
53,09:25,LAX,MEX,18:12,32425,AMX,33.941562,-118.408412
54,09:25,ORD,MEX,21:47,29109,AMX,41.974166,-87.9073
55,09:35,DEN,MEX,17:38,14913,AMX,39.856121,-104.673641
56,09:35,LAX,MEX,12:03,6396,AMX,33.941562,-118.408412
57,09:35,SFO,MEX,16:32,9407,AMX,37.621313,-122.378988
58,10:00,JFK,MEX,22:32,33134,AMX,40.641235,-73.778263
59,10:00,MCO,MEX,01:05,5663,AMX,28.431205,-81.308008
60,10:00,ORD,MEX,20:38,17416,AMX,41.974166,-87.9073
61,10:05,JFK,MEX,22:34,13912,AMX,40.641235,-73.778263
62,10:20,HAV,MEX,14:05,10913,AMX,22.991455,-82.410321
63,10:40,LAX,MEX,17:58,24476,AMX,33.941562,-118.408412
64,11:00,MCO,MEX,01:05,5663,AMX,28.431205,-81.308008
65,11:05,JFK,MEX,22:32,33134,AMX,40.641235,-73.778263
66,11:05,LAX,MEX,16:05,23115,AMX,33.941562,-118.408412
67,11:05,MCO,MEX,00:07,19057,AMX,28.431205,-81.308008
68,11:05,ORD,MEX,20:09,10409,AMX,41.974166,-87.9073
69,11:30,CUN,MEX,14:55,4823,AMX,21.040358,-86.873455
70,11:30,DEN,MEX,22:05,28188,AMX,39.856121,-104.673641
71,11:30,LAS,MEX,21:21,32032,AMX,36.084026,-115.153889
72,11:30,LAX,MEX,18:12,32024,AMX,33.941562,-118.408412
73,11:30,MCO,MEX,22:58,33734,AMX,28.431205,-81.308008
74,11:30,SFO,MEX,23:50,29990,AMX,37.621313,-122.378988
75,11:50,DEN,MEX,19:14,14913,AMX,39.856121,-104.673641
76,11:50,JFK,MEX,20:10,18518,AMX,40.641235,-73.778263
77,11:50,MCO,MEX,20:01,12370,AMX,28.431205,-81.308008
78,11:50,MIA,MEX,00:35,25205,AMX,25.795814,-80.287169
79,11:50,ORD,MEX,20:09,9407,AMX,41.974166,-87.9073
80,11:50,SFO,MEX,22:37,10409,AMX,37.621313,-122.378988
81,12:05,MIA,MEX,16:20,8458,AMX,25.795814,-80.287169
82,12:25,CUN,MEX,15:50,4823,AMX,21.040358,-86.873455
83,12:25,JFK,MEX,23:55,27828,AMX,40.641235,-73.778263
84,12:25,MCO,MEX,00:07,33734,AMX,28.431205,-81.308008
85,12:30,LAS,MEX,14:35,6196,AMX,36.084026,-115.153889
86,12:30,LAX,MEX,18:18,13071,AMX,33.941562,-118.408412
87,12:35,LAX,MEX,17:58,24076,AMX,33.941562,-118.408412
88,12:40,DEN,MEX,22:05,29449,AMX,39.856121,-104.673641
89,12:40,LAS,MEX,21:21,31531,AMX,36.084026,-115.153889
90,12:40,LAX,MEX,21:20,23223,AMX,33.941562,-118.408412
91,12:40,SFO,MEX,23:50,25465,AMX,37.621313,-122.378988
92,13:00,CUN,MEX,20:55,10410,AMX,21.040358,-86.873455
93,13:15,JFK,MEX,22:32,33134,AMX,40.641235,-73.778263
94,13:15,LAX,MEX,22:40,19578,AMX,33.941562,-118.408412
95,13:15,ORD,MEX,20:38,17416,AMX,41.974166,-87.9073
96,13:20,DEN,MEX,22:10,14913,AMX,39.856121,-104.673641
97,13:20,JFK,MEX,21:51,16114,AMX,40.641235,-73.778263
98,13:20,MCO,MEX,20:59,12370,AMX,28.431205,-81.308008
99,13:20,MIA,MEX,00:35,19799,AMX,25.795814,-80.287169
100,13:20,ORD,MEX,21:13,9407,AMX,41.974166,-87.9073
101,13:20,SFO,MEX,22:37,9407,AMX,37.621313,-122.378988
102,13:30,CUN,MEX,17:00,4475,AMX,21.040358,-86.873455
103,13:30,MAD,MEX,13:45,62754,AMX,40.498324,-3.567469
104,13:50,MCO,MEX,18:05,9459,AMX,28.431205,-81.308008
105,13:55,LAX,MEX,16:15,6997,AMX,33.941562,-118.408412
106,14:00,CUN,MEX,20:55,8192,AMX,21.040358,-86.873455
107,14:20,ORD,MEX,21:47,9407,AMX,41.974166,-87.9073
108,14:40,CUN,MEX,18:05,4475,AMX,21.040358,-86.873455
109,14:40,MAD,MEX,13:45,62754,AMX,40.498324,-3.567469
110,15:00,CUN,MEX,20:55,8192,AMX,21.040358,-86.873455
111,15:00,JFK,MEX,20:54,9018,AMX,40.641235,-73.778263
112,15:25,YUL,MEX,21:45,4326,AMX,45.46561,-73.745299
113,15:30,CUN,MEX,19:00,4475,AMX,21.040358,-86.873455
114,15:30,MAD,MEX,13:45,62754,AMX,40.498324,-3.567469
115,15:40,DEN,MEX,22:05,6324,AMX,39.856121,-104.673641
116,15:40,JFK,MEX,05:35,13912,AMX,40.641235,-73.778263
117,15:40,LAS,MEX,21:21,10708,AMX,36.084026,-115.153889
118,15:40,LAX,MEX,21:20,7105,AMX,33.941562,-118.408412
119,15:40,SFO,MEX,23:50,9407,AMX,37.621313,-122.378988
120,16:00,MCO,MEX,00:07,5663,AMX,28.431205,-81.308008
121,16:00,MIA,MEX,00:35,9206,AMX,25.795814,-80.287169
122,16:00,ORD,MEX,23:44,9299,AMX,41.974166,-87.9073
123,16:30,ORD,MEX,23:59,9299,AMX,41.974166,-87.9073
124,16:45,LAX,MEX,19:08,6396,AMX,33.941562,-118.408412
125,17:00,ORD,MEX,23:59,9299,AMX,41.974166,-87.9073
126,17:30,CUN,MEX,20:55,7990,AMX,21.040358,-86.873455
127,17:40,YYZ,MEX,23:30,4811,AMX,43.677764,-79.624959
128,18:10,JFK,MEX,00:10,8399,AMX,40.641235,-73.778263
129,18:25,BCN,MEX,17:05,36509,AMX,41.297781,2.08353
130,18:30,CUN,MEX,22:00,5577,AMX,21.040358,-86.873455
131,18:30,SFO,MEX,21:45,9299,AMX,37.621313,-122.378988
132,18:45,BCN,MEX,16:25,36461,AMX,41.297781,2.08353
133,18:45,MAD,MEX,12:30,36266,AMX,40.498324,-3.567469
134,18:45,MUC,MEX,17:35,25583,AMX,48.353598,11.775135
135,18:50,HAV,MEX,22:45,12435,AMX,22.991455,-82.410321
136,19:00,CUN,MEX,22:25,4823,AMX,21.040358,-86.873455
137,19:00,JFK,MEX,12:10,27720,AMX,40.641235,-73.778263
138,19:00,MCO,MEX,13:19,33734,AMX,28.431205,-81.308008
139,19:00,MIA,MEX,23:20,19691,AMX,25.795814,-80.287169
140,19:00,ORD,MEX,13:16,29109,AMX,41.974166,-87.9073
141,19:40,CUN,MEX,23:10,4475,AMX,21.040358,-86.873455
142,19:40,DEN,MEX,19:06,28548,AMX,39.856121,-104.673641
143,19:40,JFK,MEX,12:10,27720,AMX,40.641235,-73.778263
144,19:40,LAS,MEX,10:15,10708,AMX,36.084026,-115.153889
145,19:40,LAX,MEX,22:00,6396,AMX,33.941562,-118.408412
146,19:40,MCO,MEX,13:19,33734,AMX,28.431205,-81.308008
147,19:40,ORD,MEX,13:16,29109,AMX,41.974166,-87.9073
148,19:40,SFO,MEX,17:36,31051,AMX,37.621313,-122.378988
149,20:10,CUN,MEX,14:20,14180,AMX,21.040358,-86.873455
150,20:10,JFK,MEX,14:30,18410,AMX,40.641235,-73.778263
151,20:10,LAS,MEX,14:13,10708,AMX,36.084026,-115.153889
152,20:10,LAX,MEX,10:15,6396,AMX,33.941562,-118.408412
153,20:10,SFO,MEX,14:20,9407,AMX,37.621313,-122.378988
154,20:15,JFK,MEX,14:30,18410,AMX,40.641235,-73.778263
155,20:15,LAX,MEX,11:10,6396,AMX,33.941562,-118.408412
156,20:15,SFO,MEX,10:50,9299,AMX,37.621313,-122.378988
157,21:00,CUN,MEX,14:20,9120,AMX,21.040358,-86.873455
158,21:00,DEN,MEX,15:14,4622,AMX,39.856121,-104.673641
159,21:00,JFK,MEX,14:30,16006,AMX,40.641235,-73.778263
160,21:00,LAS,MEX,14:13,4902,AMX,36.084026,-115.153889
161,21:00,LAX,MEX,10:15,6396,AMX,33.941562,-118.408412
162,21:00,ORD,MEX,16:16,9407,AMX,41.974166,-87.9073
163,21:00,SFO,MEX,10:50,9299,AMX,37.621313,-122.378988
164,21:35,CUN,MEX,00:55,4475,AMX,21.040358,-86.873455
165,21:35,DEN,MEX,15:14,28548,AMX,39.856121,-104.673641
166,21:35,JFK,MEX,12:10,27720,AMX,40.641235,-73.778263
167,21:35,MCO,MEX,13:19,33734,AMX,28.431205,-81.308008
168,21:35,ORD,MEX,13:16,29109,AMX,41.974166,-87.9073
169,21:35,SFO,MEX,17:36,30650,AMX,37.621313,-122.378988
170,21:55,MUC,MEX,19:15,25602,AMX,48.353598,11.775135
171,22:00,CUN,MEX,14:20,12324,AMX,21.040358,-86.873455
172,22:00,DEN,MEX,15:14,4622,AMX,39.856121,-104.673641
173,22:00,JFK,MEX,14:30,18410,AMX,40.641235,-73.778263
174,22:00,LAS,MEX,14:13,4402,AMX,36.084026,-115.153889
175,22:00,LAX,MEX,10:15,6396,AMX,33.941562,-118.408412
176,22:00,MIA,MEX,15:59,25205,AMX,25.795814,-80.287169
177,22:00,ORD,MEX,15:00,9407,AMX,41.974166,-87.9073
178,22:00,SFO,MEX,10:50,9299,AMX,37.621313,-122.378988
179,23:30,MUC,MEX,19:15,25602,AMX,48.353598,11.775135
180,23:55,BCN,MEX,22:55,36509,AMX,41.297781,2.08353
181,23:55,YYZ,MEX,05:55,12960,AMX,43.677764,-79.624959
182,04:50,BCN, MEX,12:50,16684,AVI,41.297781,2.08353
183,04:50,DEN, MEX,16:49,18838,AVI,39.856121,-104.673641
184,04:50,HAV, MEX,12:00,13100,AVI,22.991455,-82.410321
185,04:50,JFK, MEX,21:00,7370,AVI,40.641235,-73.778263
186,04:50,LAS, MEX,15:50,19719,AVI,36.084026,-115.153889
187,04:50,LAX, MEX,11:10,10921,AVI,33.941562,-118.408412
188,04:50,MIA, MEX,00:30,10320,AVI,25.795814,-80.287169
189,04:50,MUC, MEX,16:30,12039,AVI,48.353598,11.775135
190,04:50,SFO, MEX,19:05,8178,AVI,37.621313,-122.378988
191,04:50,YUL, MEX,17:15,17012,AVI,45.46561,-73.745299
192,04:50,YYZ, MEX,13:50,11758,AVI,43.677764,-79.624959
193,05:00,BCN, MEX,09:15,8996,AVI,41.297781,2.08353
194,05:00,JFK, MEX,01:30,21940,AVI,40.641235,-73.778263
195,05:00,MAD, MEX,05:00,8595,AVI,40.498324,-3.567469
196,05:00,MIA, MEX,00:30,15505,AVI,25.795814,-80.287169
197,05:00,MUC, MEX,11:25,12039,AVI,48.353598,11.775135
198,08:20,BCN, MEX,12:50,26835,AVI,41.297781,2.08353
199,08:20,MAD, MEX,10:50,26534,AVI,40.498324,-3.567469
200,08:20,MIA, MEX,00:30,17087,AVI,25.795814,-80.287169
201,08:20,MUC, MEX,17:25,27117,AVI,48.353598,11.775135
202,08:20,YYZ, MEX,13:50,43032,AVI,43.677764,-79.624959
203,08:35,BCN, MEX,12:50,20768,AVI,41.297781,2.08353
204,08:35,LAS, MEX,21:57,25645,AVI,36.084026,-115.153889
205,08:35,MAD, MEX,12:25,18165,AVI,40.498324,-3.567469
206,08:35,SFO, MEX,00:15,15045,AVI,37.621313,-122.378988
207,10:05,BCN, MEX,12:50,18265,AVI,41.297781,2.08353
208,10:05,DEN, MEX,10:01,23422,AVI,39.856121,-104.673641
209,10:05,LAS, MEX,21:57,33033,AVI,36.084026,-115.153889
210,10:05,LAX, MEX,18:25,16467,AVI,33.941562,-118.408412
211,10:05,MAD, MEX,12:25,16884,AVI,40.498324,-3.567469
212,10:05,SFO, MEX,00:15,10580,AVI,37.621313,-122.378988
213,13:40,MUC, MEX,16:30,27636,AVI,48.353598,11.775135
214,13:50,BCN, MEX,12:50,10337,AVI,41.297781,2.08353
215,13:50,JFK, MEX,02:50,23393,AVI,40.641235,-73.778263
216,13:50,MAD, MEX,12:25,8595,AVI,40.498324,-3.567469
217,13:50,MIA, MEX,00:30,15905,AVI,25.795814,-80.287169
218,13:50,MUC, MEX,16:30,12039,AVI,48.353598,11.775135
219,13:50,XOC, MEX,19:10,13621,AVI,40.4075,-3.6917
220,13:50,YJB, MEX,18:40,14021,AVI,41.3789,2.14
